mp_id,composition,a_edge (angstrom),b_edge (angstrom),c_edge (angstrom),alpha_ang (deg),beta_ang (deg),gamma_ang (deg),crystal_system,space_group,formation_energy (eV/atom),energy_above_hull (eV/atom),band_gap (eV),A_site,B_site,X_site
mp-1176698,Li1 Fe1 F3,5.166437229,5.07588953,4.831859052,89.90787177,89.96065389,120.7520558,ortho,C222_1,-2.78575228,0.035919729,3.7202,Li,Fe,F
mp-1176705,Li1 Fe1 F3,6.293344583,6.293344583,6.453069,90.0,90.0,109.2750614,ortho,Cmcm,-2.752668292,0.069003717,3.4694,Li,Fe,F
mp-1176706,Li1 Fe1 F3,4.927426,6.446867,7.373944,90.0,90.0,90.0,ortho,Pbcm,-2.78821626,0.033455749,0.0069,Li,Fe,F
mp-1176707,Li1 Fe1 F3,7.021042,7.236590737,7.87495474,94.44735984,102.9381626,90.0939888,tri,P-1,-2.749071986,0.072600023,3.4609,Li,Fe,F
mp-1176709,Li1 Fe1 F3,6.132567,6.132567,6.132567,90.0,90.0,90.0,cubic,P2_13,-2.765565006,0.056107003,3.6062,Li,Fe,F
mp-1176718,Li1 Fe1 F3,6.555608,6.675088226,8.804832426,90.58382742,104.5747279,96.80973418,tri,P-1,-2.739323156,0.082348853,3.1318,Li,Fe,F
mp-1176724,Li1 Fe1 F3,6.911964,7.973585855,21.26715075,83.01047849,82.88734625,89.06448116,tri,P-1,-2.630442228,0.191229781,3.0341,Li,Fe,F
mp-1407616,Li1 Fe1 F3,6.304264367,6.304264367,3.235396,90.0,90.0,109.5952555,ortho,Cmmm,-2.254494464,0.567177545,4.2544,Li,Fe,F
mp-1446564,Li1 Fe1 F3,5.069674022,5.069674022,4.831859,90.0,90.0,118.7331834,hex_,P6_322,-2.407116365,0.414555644,4.3867,Li,Fe,F
mp-754051,Li1 Fe1 F3,5.701385927,5.701385927,5.701385104,53.97861217,53.97861217,53.97861545,trig,R-3,-2.575320073,0.246351936,0.0107,Li,Fe,F
mp-754581,Li1 Fe1 F3,3.031441,7.838957,9.990446,90.0,90.0,90.0,ortho,Pnma,-2.739711223,0.081960786,3.3554,Li,Fe,F
mp-754707,Li1 Fe1 F3,7.093731828,7.093731828,5.715725277,73.83625029,73.83625029,79.42169848,mono,C2/c,-2.762422043,0.059249966,3.4248,Li,Fe,F
mp-754816,Li1 Fe1 F3,5.33027,5.353386,7.896101,90.0,90.0,90.0,ortho,Pnma,-2.782189899,0.03948211,3.5148,Li,Fe,F
mp-754994,Li1 Fe1 F3,7.032361409,7.032361409,5.79063177,72.29659831,72.29659831,67.64287451,mono,C2/c,-2.766576763,0.055095246,3.2461,Li,Fe,F
mp-755103,Li1 Fe1 F3,6.542068769,6.542068769,5.87188933,87.43974465,87.43974465,79.1665961,mono,C2/m,-2.724117743,0.097554266,3.1784,Li,Fe,F
mp-755136,Li1 Fe1 F3,5.075314974,5.075314974,7.169032,90.0,90.0,146.2384427,ortho,Cmcm,-2.733902985,0.087769024,3.5861,Li,Fe,F
mp-755179,Li1 Fe1 F3,5.809004,4.040656,5.567039022,70.19480646,90.0,90.0,mono,P2_1/m,-2.720918614,0.100753395,3.2084,Li,Fe,F
mp-755575,Li1 Fe1 F3,3.057776,5.393068,14.687126,90.0,90.0,90.0,ortho,Pnma,-2.726114847,0.095557162,3.468,Li,Fe,F
mp-756109,Li1 Fe1 F3,5.04873,5.328973,8.092654,90.0,90.0,90.0,ortho,Pnma,-2.758334282,0.063337727,3.5185,Li,Fe,F
mp-756113,Li1 Fe1 F3,5.502934,6.582029029,6.894886595,83.31857513,83.66283367,83.84485465,tri,P-1,-2.777782403,0.043889606,0.0,Li,Fe,F
mp-760354,Li1 Fe1 F3,5.204578,5.210010537,7.660117199,89.86489198,89.88291936,60.36033268,tri,P1,-2.729824746,0.091847263,3.2235,Li,Fe,F
mp-761166,Li1 Fe1 F3,5.264507365,5.264507365,5.586626321,62.53720544,62.53720544,59.6416665,mono,Cc,-2.797696494,0.023975515,3.5869,Li,Fe,F
mp-775760,Li1 Fe1 F3,6.967106,7.915190558,12.14921946,106.148431,94.38548247,90.63333499,tri,P-1,-2.737083082,0.084588927,3.1951,Li,Fe,F
mp-776017,Li1 Fe1 F3,5.742143,9.248487,10.062567,90.0,90.0,90.0,ortho,Pbcn,-2.77104249,0.050629519,3.4207,Li,Fe,F
mp-776026,Li1 Fe1 F3,8.811519,8.811519,6.203392,90.0,90.0,90.0,tet,P4_2/n,-2.720377259,0.10129475,3.2462,Li,Fe,F
mp-776027,Li1 Fe1 F3,8.732069,8.732069,6.210444,90.0,90.0,90.0,tet,P4_2/n,-2.729082825,0.092589184,3.162,Li,Fe,F
mp-776077,Li1 Fe1 F3,8.980068,5.672869,10.26738351,75.33245017,90.0,90.0,mono,P2_1/c,-2.78082638,0.040845629,3.3838,Li,Fe,F
mp-776080,Li1 Fe1 F3,4.990726,8.719738,10.589535,90.0,90.0,90.0,ortho,Pccn,-2.793296692,0.028375317,3.6432,Li,Fe,F
mp-776524,Li1 Fe1 F3,6.898029,7.909536889,16.50510541,91.4267911,96.53777708,90.86812597,tri,P-1,-2.74471074,0.076961269,2.624,Li,Fe,F
mp-776604,Li1 Fe1 F3,5.801413,5.814777649,23.26951837,89.96246625,89.95894415,60.45980752,tri,P-1,-2.754185214,0.067486795,2.2238,Li,Fe,F
mp-777470,Li1 Fe1 F3,12.29873847,12.29873847,12.29873798,27.45728192,27.45728192,27.45728169,trig,R-3c,-2.608774637,0.212897372,3.5665,Li,Fe,F
mp-777489,Li1 Fe1 F3,8.814018324,8.814018324,8.814018046,111.7579208,111.7579208,111.7579229,trig,R-3,-2.729223522,0.092448487,3.2182,Li,Fe,F
mp-777522,Li1 Fe1 F3,7.539563428,7.539563428,5.022894,90.0,90.0,155.8069085,ortho,Cmc2_1,-2.798751308,0.022920701,3.467,Li,Fe,F
mp-777622,Li1 Fe1 F3,5.272201,5.367768327,10.05507842,95.35879639,100.3934179,118.9114997,tri,P1,-2.770139842,0.051532167,3.4526,Li,Fe,F
mp-777672,Li1 Fe1 F3,3.235396,6.303753058,6.304775741,70.40473938,89.80160648,89.81444461,ortho,Amm2,-2.752525409,0.0691466,3.2093,Li,Fe,F
mp-777683,Li1 Fe1 F3,10.57564346,10.57564346,10.57564346,108.7261164,108.7261164,110.9719326,tet,I4_1/a,-2.713274406,0.108397603,3.1492,Li,Fe,F
mp-777888,Li1 Fe1 F3,6.105144,6.111730824,6.126761908,90.09645642,90.0485448,90.17288889,trig,R3,-2.785402322,0.036269687,3.4167,Li,Fe,F
mp-777899,Li1 Fe1 F3,3.997998,6.467314,9.913151,90.0,90.0,90.0,ortho,Pnma,-2.754502477,0.067169532,3.4736,Li,Fe,F
mp-780639,Li1 Fe1 F3,7.407518,3.205213,4.94479633,89.94438198,90.0,90.0,mono,P2_1/m,-2.790010001,0.031662008,3.288,Li,Fe,F
mp-780803,Li1 Fe1 F3,5.652553,9.138324,19.704906,90.0,90.0,90.0,ortho,Pbca,-2.782487737,0.039184272,3.4099,Li,Fe,F
mp-1185320,Li1 Fe1 O3,3.776936,3.776936,3.776936,90.0,90.0,90.0,cubic,Pm-3m,-1.249979174,0.314812976,0.0,Li,Fe,O
mp-752521,Li1 Fe1 O3,4.914265618,4.914265618,9.708865561,86.19702507,86.19702507,118.4474645,mono,C2/c,-1.417485106,0.147307044,0.3333,Li,Fe,O
mp-752790,Li1 Fe1 O3,6.615945257,6.615945257,5.991670238,76.7610432,76.7610432,25.13909724,mono,C2/m,-1.392491345,0.172300805,0.1985,Li,Fe,O
mp-756941,Li1 Fe1 O3,4.90058,4.972526,8.119357,90.0,90.0,90.0,ortho,Pnna,-1.416347921,0.148444229,0.0,Li,Fe,O
mp-760833,Li1 Fe1 O3,8.69735631,8.69735631,9.89540604,82.35823657,82.35823657,58.94605295,mono,Cm,-1.433588804,0.131203345,0.3066,Li,Fe,O
mp-761189,Li1 Fe1 O3,5.79940734,5.79940734,6.194660015,72.88444898,72.88444898,29.07169064,mono,C2/m,-1.132933876,0.431858274,0.0,Li,Fe,O
mp-28327,Li1 Ga1 Br3,6.590375716,7.98662599,10.43678705,90.0,90.0,93.48762418,mono,P2_1/m,-1.41944055,0.0,2.9955,Li,Ga,Br
mp-29344,Li1 Ga1 Cl3,6.1298285,9.67455319,15.08643494,90.0,90.0,90.0,ortho,Pnma,-1.508966739,0.0,3.7633,Li,Ga,Cl
mp-29345,Li1 Ga1 I3,11.46892782,7.205198266,8.49154513,87.90341096,90.0,90.0,mono,P2_1/m,-1.006771275,0.0,2.2732,Li,Ga,I
mp-1185401,Li1 Gd1 O3,3.703512,3.703512,3.703512,90.0,90.0,90.0,cubic,Pm-3m,-2.261904236,0.353630917,0.0,Li,Gd,O
mp-1185303,Li1 Ge1 O3,3.727265,3.727265,3.727265,90.0,90.0,90.0,cubic,Pm-3m,-1.668078163,0.373687681,0.0,Li,Ge,O
mp-973818,Li1 Ho1 O3,3.66306,3.66306,3.66306,90.0,90.0,90.0,cubic,Pm-3m,-2.244521941,0.437087038,0.0,Li,Ho,O
mp-1080052,Li1 I1 O3,5.698764525,5.698764525,3.543238,90.0,90.0,120.0000061,hex_,P6_3/mmc,-0.518392876,0.867518993,0.0,Li,I,O
mp-1180548,Li1 I1 O3,6.721816,6.605730073,4.181631,90.0,90.0,120.5830502,ortho,Cmcm,-1.046893263,0.339018606,2.5038,Li,I,O
mp-22955,Li1 I1 O3,5.451286393,5.452365867,5.091213541,90.00528201,90.00709659,120.0017041,hex_,P6_3,-1.385046749,0.00086512,3.6861,Li,I,O
mp-22994,Li1 I1 O3,5.18097706,5.8027117,9.33360494,90.0,90.0,90.0,ortho,Pna2_1,-1.384245134,0.001666735,3.6546,Li,I,O
mp-23384,Li1 I1 O3,9.57814654,9.57814654,6.18228917,90.0,90.0,90.0,tet,P4_2/n,-1.385911869,0.0,3.7886,Li,I,O
mp-545343,Li1 I1 O3,5.23084555,5.23084555,4.811755,90.0,90.0,119.9999943,hex_,P6_322,-1.135403008,0.250508861,0.0,Li,I,O
mp-555562,Li1 I1 O3,9.977056,9.977056,6.772338,90.0,90.0,90.0,tet,P4_2/n,-1.23783812,0.148073749,3.5742,Li,I,O
mp-1185357,Li1 La1 O3,3.822632,3.822632,3.822632,90.0,90.0,90.0,cubic,Pm-3m,-2.383744675,0.222049041,0.0,Li,La,O
mp-976331,Li1 Lu1 O3,3.629798,3.629798,3.629798,90.0,90.0,90.0,cubic,Pm-3m,-2.192363091,0.537357951,0.0,Li,Lu,O
mp-23736,Li1 Mg1 H3,5.25139063,5.251390193,5.251390273,55.93017213,55.93017619,55.93017349,trig,R3c,-0.358561306,0.008794132,0.0004,Li,Mg,H
mp-1185356,Li1 Mg1 O3,3.96983,3.96983,3.96983,90.0,90.0,90.0,cubic,Pm-3m,-1.310809163,0.580104923,0.0,Li,Mg,O
mp-1176630,Li1 Mn1 F3,6.787936006,6.787936006,5.571834124,82.68957354,82.68957354,85.85145478,mono,C2/c,-3.017760658,0.029746814,3.6287,Li,Mn,F
mp-1176631,Li1 Mn1 F3,3.258142,4.91663,7.672981,90.0,90.0,90.0,ortho,Pmma,-3.012963934,0.034543538,0.0158,Li,Mn,F
mp-1176632,Li1 Mn1 F3,5.382932,5.465607,7.962184,90.0,90.0,90.0,ortho,Pnma,-3.003478773,0.044028699,0.0,Li,Mn,F
mp-1176634,Li1 Mn1 F3,6.048613229,6.048613229,5.477723,90.0,90.0,126.3189031,ortho,Cmc2_1,-2.960335662,0.08717181,3.8619,Li,Mn,F
mp-1176635,Li1 Mn1 F3,5.06220146,5.06220146,7.106968,90.0,90.0,145.1813238,ortho,Cmcm,-2.980362126,0.067145346,4.4878,Li,Mn,F
mp-1176636,Li1 Mn1 F3,6.410968119,6.410968119,6.479826,90.0,90.0,107.6523787,ortho,Cmcm,-2.97185933,0.075648142,3.5585,Li,Mn,F
mp-1371141,Li1 Mn1 F3,5.937597389,5.937597389,11.67697,90.0,90.0,119.9999932,trig,P3c1,-3.015128387,0.032379085,3.8917,Li,Mn,F
mp-752829,Li1 Mn1 F3,5.662211134,5.662211134,5.662211392,56.61427416,56.61427416,56.61428497,trig,R-3,-3.00698401,0.040523462,3.7865,Li,Mn,F
mp-752938,Li1 Mn1 F3,5.829704707,5.829704707,5.829704483,55.15543882,55.15543882,55.15544207,trig,R-3c,-3.013268004,0.034239468,3.2439,Li,Mn,F
mp-753025,Li1 Mn1 F3,5.425869777,5.425869777,10.485407,90.0,90.0,119.9999973,hex_,P6_322,-2.962956029,0.084551443,3.5423,Li,Mn,F
mp-754676,Li1 Mn1 F3,5.202465378,5.202465378,4.861054,90.0,90.0,119.9999921,hex_,P6_322,-3.022887281,0.024620191,3.6507,Li,Mn,F
mp-754770,Li1 Mn1 F3,10.224994,3.803119,6.945255123,87.3230362,90.0,90.0,mono,P2_1/c,-2.97601356,0.071493912,3.515,Li,Mn,F
mp-756130,Li1 Mn1 F3,5.412977603,5.412977603,9.861305,90.0,90.0,119.9999952,trig,P-31c,-2.981118973,0.066388499,3.6046,Li,Mn,F
mp-757275,Li1 Mn1 F3,10.186736,7.133177,7.88107071,65.52644829,90.0,90.0,mono,P2_1/c,-2.971142205,0.076365267,3.5688,Li,Mn,F
mp-758456,Li1 Mn1 F3,5.176898083,5.176898083,7.718202,90.0,90.0,145.5998711,ortho,Cmcm,-2.945302032,0.10220544,3.5564,Li,Mn,F
mp-758779,Li1 Mn1 F3,5.936964,5.938230033,11.6769705,89.97098302,90.08854694,119.9877452,trig,P3,-3.015504265,0.032003207,3.8879,Li,Mn,F
mp-759023,Li1 Mn1 F3,10.6665149,10.6665149,10.6665149,109.7224179,109.7224179,108.9699858,tet,I4_1/a,-2.985136235,0.062371237,3.4454,Li,Mn,F
mp-759032,Li1 Mn1 F3,12.016247,5.565437,7.724876114,76.88970606,90.0,90.0,mono,P2_1/c,-2.954128447,0.093379026,0.0,Li,Mn,F
mp-759042,Li1 Mn1 F3,8.8594,8.8594,6.254912,90.0,90.0,90.0,tet,P4_2/n,-2.969588223,0.077919249,3.2651,Li,Mn,F
mp-759048,Li1 Mn1 F3,7.0008,8.050822176,21.51586593,82.98214646,82.39544831,88.73692166,tri,P-1,-2.978967513,0.068539959,3.2519,Li,Mn,F
mp-759093,Li1 Mn1 F3,5.048173,5.385453,9.006966,90.0,90.0,90.0,ortho,Pnna,-3.017921556,0.029585916,3.8236,Li,Mn,F
mp-759492,Li1 Mn1 F3,9.276248,5.719131,10.28897418,75.03034805,90.0,90.0,mono,P2_1/c,-3.007713837,0.039793635,3.7384,Li,Mn,F
mp-759538,Li1 Mn1 F3,7.00626,7.999028797,16.63921167,91.27387283,96.86143732,91.53134007,tri,P-1,-2.975982083,0.071525389,3.3597,Li,Mn,F
mp-760095,Li1 Mn1 F3,5.328379618,5.328379618,15.385922,90.0,90.0,119.9999953,trig,P-3,-2.953566754,0.093940718,2.4262,Li,Mn,F
mp-762988,Li1 Mn1 F3,7.13482519,7.13482519,6.17613078,65.94312453,65.94312453,66.56361192,mono,Cc,-2.948391998,0.099115474,3.7014,Li,Mn,F
mp-763003,Li1 Mn1 F3,8.98355855,8.98355855,8.983558464,112.273471,112.273471,112.2734719,trig,R-3,-2.953440191,0.094067281,2.5762,Li,Mn,F
mp-763149,Li1 Mn1 F3,6.24089,6.24089,6.24089,90.0,90.0,90.0,cubic,P2_13,-3.014803744,0.032703728,3.4382,Li,Mn,F
mp-763191,Li1 Mn1 F3,7.825820578,7.825820578,7.825820578,144.4611508,109.9119444,81.12396431,ortho,Ibam,-2.944405466,0.103102006,3.5205,Li,Mn,F
mp-763362,Li1 Mn1 F3,5.258998,5.414067,8.443386,90.0,90.0,90.0,ortho,Pna2_1,-2.969606572,0.0779009,3.6017,Li,Mn,F
mp-764783,Li1 Mn1 F3,5.646784,5.967319,8.7587,90.0,90.0,90.0,ortho,Pnma,-2.956796247,0.090711225,2.6723,Li,Mn,F
mp-765090,Li1 Mn1 F3,7.730819,8.57623787,8.643438137,83.3627088,112.6577922,112.9787649,tri,P-1,-2.948219962,0.09928751,3.2241,Li,Mn,F
mp-765457,Li1 Mn1 F3,5.195478,5.977207,8.338164,90.0,90.0,90.0,ortho,Pnma,-3.007715111,0.039792361,2.9514,Li,Mn,F
mp-774399,Li1 Mn1 F3,7.029579,8.007542145,12.27668265,106.0274798,93.87285877,91.75172213,tri,P-1,-2.968442153,0.079065319,3.5994,Li,Mn,F
mp-776156,Li1 Mn1 F3,6.208448,6.208448,6.208448,90.0,90.0,90.0,cubic,P2_13,-3.00166163,0.045845842,3.5452,Li,Mn,F
mp-776951,Li1 Mn1 F3,5.123617,5.45322,7.724588,90.0,90.0,90.0,ortho,Pnma,-3.008334494,0.039172978,4.0,Li,Mn,F
mp-777298,Li1 Mn1 F3,5.890761,9.339731,10.068387,90.0,90.0,90.0,ortho,Pbcn,-2.998696772,0.048810701,3.5986,Li,Mn,F
mp-777352,Li1 Mn1 F3,5.739886,9.314545,19.7168,90.0,90.0,90.0,ortho,Pbca,-3.008753203,0.038754269,3.7601,Li,Mn,F
mp-777355,Li1 Mn1 F3,5.035124,8.902549,10.775429,90.0,90.0,90.0,ortho,Pccn,-3.026140129,0.021367344,3.7031,Li,Mn,F
mp-777655,Li1 Mn1 F3,6.672620233,6.672620233,5.929779909,88.3962488,88.3962488,84.41016818,mono,C2/m,-2.988860329,0.058647143,3.4841,Li,Mn,F
mp-777972,Li1 Mn1 F3,5.465863,9.035989,10.052948,90.0,90.0,90.0,ortho,Pna2_1,-3.020126092,0.02738138,3.6182,Li,Mn,F
mp-778633,Li1 Mn1 F3,7.130119,7.274539051,7.966696267,95.14485351,103.1398985,89.95698015,tri,P-1,-2.981131993,0.066375479,3.707,Li,Mn,F
mp-778697,Li1 Mn1 F3,5.376671,7.323031,11.205083,90.0,90.0,90.0,ortho,Pnma,-2.994628252,0.05287922,0.0,Li,Mn,F
mp-778800,Li1 Mn1 F3,6.578328,6.763391673,8.926425988,90.56612663,107.6583016,98.91742473,tri,P-1,-2.971854415,0.075653057,3.7265,Li,Mn,F
mp-778819,Li1 Mn1 F3,6.41693581,6.41693581,3.242471,90.0,90.0,107.538748,ortho,Amm2,-2.972077562,0.07542991,3.4804,Li,Mn,F
mp-779073,Li1 Mn1 F3,12.14357869,12.14357869,12.14357874,28.48385005,28.48385005,28.48384947,trig,R-3c,-2.993691771,0.053815701,3.795,Li,Mn,F
mp-779317,Li1 Mn1 F3,7.165301,7.242488,15.56412025,84.10873549,90.0,90.0,mono,P2_1/c,-2.981409466,0.066098006,3.7196,Li,Mn,F
mp-859873,Li1 Mn1 F3,5.907202868,5.907202868,5.897964,90.0,90.0,120.0000097,hex_,P6_3/mmc,-2.954826778,0.092680694,3.7715,Li,Mn,F
mp-1120793,Li1 Mn1 O3,5.021823,5.154043,7.076345,90.0,90.0,90.0,ortho,Pnma,-1.691599767,0.183920014,0.0,Li,Mn,O
mp-1094130,Li1 N1 O3,4.114484898,4.114484898,4.114484876,60.13123032,60.13123032,60.1312389,trig,R-3m,0.773887207,2.160649706,0.0,Li,N,O
mp-696822,Li1 N1 O3,5.135315358,5.135315358,3.950154128,70.42243483,70.42243483,86.90858273,mono,C2/c,-0.287897401,1.098865098,0.0,Li,N,O
mp-8180,Li1 N1 O3,5.6282987,5.628299005,5.628298959,48.85424376,48.85424111,48.8542476,trig,R-3c,-1.386762499,0.0,2.9369,Li,N,O
mp-1078377,Li1 Nb1 O3,5.726535084,5.726535084,5.726535644,54.95948858,54.95948858,54.95949492,trig,R-3,-2.878810781,0.020706871,3.684,Li,Nb,O
mp-1196213,Li1 Nb1 O3,6.186678614,8.26576876,9.509339253,90.0,89.94088038,90.0,mono,P2_1/c,-2.886187025,0.013330627,3.1296,Li,Nb,O
mp-3731,Li1 Nb1 O3,5.15394329,5.531529306,17.21247029,87.57036457,98.63069517,117.7709908,trig,R3c,-2.899517652,0.0,3.3358,Li,Nb,O
mp-552588,Li1 Nb1 O3,5.543736003,5.543736003,5.543735554,56.7526276,56.7526276,56.75263102,trig,R-3c,-2.86650962,0.033008032,2.275,Li,Nb,O
mp-674361,Li1 Nb1 O3,5.249953,5.583396531,21.72670413,94.76912966,90.0166059,117.9780142,tri,P1,-2.889461234,0.010056417,2.9621,Li,Nb,O
mp-675069,Li1 Nb1 O3,5.229927,5.579610664,30.29218475,87.37851116,85.05839621,62.10405718,tri,P1,-2.892658409,0.006859243,3.0192,Li,Nb,O
mp-676694,Li1 Nb1 O3,5.239596,5.584106865,25.95779793,93.00711374,90.00677852,117.9196565,tri,P1,-2.891502366,0.008015286,2.9794,Li,Nb,O
mp-685413,Li1 Nb1 O3,5.678020059,5.690272697,74.13907331,54.70414115,54.77100111,54.68420879,tri,P1,-2.784339947,0.115177704,0.0,Li,Nb,O
mp-686057,Li1 Nb1 O3,5.231451,5.581548102,17.45918489,87.64801976,98.60077596,117.8578589,tri,P1,-2.888663548,0.010854103,3.0381,Li,Nb,O
mp-755559,Li1 Nb1 O3,5.505402268,5.505402268,5.146995968,83.66509198,83.66509198,124.4320474,mono,C2/m,-2.844351482,0.05516617,3.4857,Li,Nb,O
mp-760701,Li1 Nb1 O3,5.275352384,5.275352384,10.04535152,88.04950148,88.04950148,114.9373197,mono,C2/c,-2.863610452,0.0359072,3.4233,Li,Nb,O
mp-776108,Li1 Nb1 O3,5.302477,5.56891,15.149082,90.0,90.0,90.0,ortho,Pbcm,-2.869681057,0.029836595,2.8678,Li,Nb,O
mp-1185387,Li1 Nd1 O3,3.772144,3.772144,3.772144,90.0,90.0,90.0,cubic,Pm-3m,-2.298714777,0.25988815,0.0,Li,Nd,O
mp-758501,Li1 Ni1 F3,5.448149593,5.448149009,5.448149358,55.21225851,55.2122607,55.21225945,trig,R-3,-2.597769158,0.018963556,5.245,Li,Ni,F
mp-1185261,Li1 Ni1 O3,3.775145,3.775145,3.775145,90.0,90.0,90.0,cubic,Pm-3m,-0.705458378,0.502421934,0.0,Li,Ni,O
mp-1078188,Li1 Os1 O3,5.287630721,5.28763072,5.287631154,57.86462279,57.86462282,57.86462616,trig,R-3c,-1.736222353,0.008333421,0.0,Li,Os,O
mp-1078358,Li1 Os1 O3,5.319329869,5.319329875,5.319329714,56.77908426,56.77908419,56.77908807,trig,R3c,-1.744555774,0.0,0.0,Li,Os,O
mp-1202801,Li1 P1 O3,5.521558,13.31298,19.66463186,57.25981679,90.0,90.0,mono,Pc,-2.701737629,0.000989664,5.5832,Li,P,O
mp-29195,Li1 P1 O3,5.30601022,7.947867306,16.90987642,90.0,90.0,99.64294315,mono,P2_1/c,-2.702727293,0.0,5.722,Li,P,O
mp-557189,Li1 P1 O3,5.512048,13.301205,19.62527469,57.39720559,90.0,90.0,mono,P2/c,-2.700216261,0.002511032,5.7828,Li,P,O
mp-1185263,Li1 Pa1 O3,4.31820142,4.31820142,4.31820142,90.0,90.0,90.0,cubic,Pm-3m,-3.339490446,0.0,3.1954,Li,Pa,O
mp-1185388,Li1 Pm1 O3,3.746129,3.746129,3.746129,90.0,90.0,90.0,cubic,Pm-3m,-2.298333461,0.287546244,0.0,Li,Pm,O
mp-1185404,Li1 Pr1 O3,3.790912,3.790912,3.790912,90.0,90.0,90.0,cubic,Pm-3m,-2.29737244,0.235092001,0.0,Li,Pr,O
mp-8189,Li1 Re1 O3,5.426872181,5.426872181,5.426872058,56.53744386,56.53744386,56.53743752,trig,R3c,-2.104858231,0.075053481,0.0,Li,Re,O
mp-1185420,Li1 Ru1 O3,3.834755,3.834755,3.834755,90.0,90.0,90.0,cubic,Pm-3m,-1.457952954,0.211082631,0.0,Li,Ru,O
mp-4995,Li1 Sb1 O3,4.87993988,5.19125198,8.50669695,90.0,90.0,90.0,ortho,Pnna,-2.118194097,0.0,2.1379,Li,Sb,O
mp-752636,Li1 Sb1 O3,6.020704,6.020704,6.020704,90.0,90.0,90.0,cubic,P2_13,-2.02938361,0.088810487,1.4496,Li,Sb,O
mp-756951,Li1 Sb1 O3,5.340750793,5.340750793,5.05847015,83.12870703,83.12870703,123.12512,mono,C2/m,-2.059622313,0.058571784,2.9459,Li,Sb,O
mp-770932,Li1 Sb1 O3,6.622148019,5.234383649,9.702363772,86.94645891,42.98349199,51.17114272,mono,C2/m,-2.101960167,0.01623393,2.8256,Li,Sb,O
mp-28835,Li1 Sc1 I3,7.485670533,7.485670533,6.70449,90.0,90.0,120.0000047,hex_,P-6c2,-1.34773314,0.047725456,0.0,Li,Sc,I
mp-1211104,Li1 Se1 O3,5.417166,5.436661,11.534035,90.0,90.0,90.0,ortho,P2_12_12_1,-1.434109698,0.207841211,0.5306,Li,Se,O
mp-20747,Li1 Si3 Pd1,7.201335587,7.201335587,7.201335587,152.548175,152.548175,39.21332073,tet,I4mm,0.066143833,0.389178253,0.0,Li,Pd,Si
mp-1185414,Li1 Si1 O3,3.508652,3.508652,3.508652,90.0,90.0,90.0,cubic,Pm-3m,-2.39424171,0.32128619,0.0,Li,Si,O
mp-973136,Li1 Sm1 O3,3.734836,3.734836,3.734836,90.0,90.0,90.0,cubic,Pm-3m,-2.290626915,0.308178575,0.0,Li,Sm,O
mp-998230,Li1 Sn1 Cl3,5.071729819,5.078612021,5.088723777,87.35959264,87.39209998,87.48050394,trig,R3m,-1.677139822,0.020719455,0.0003,Li,Sn,Cl
mp-998591,Li1 Sn1 Cl3,6.97080816,6.970807983,7.237700929,61.21250814,61.21250785,60.00000394,trig,R3c,-1.687657989,0.010201288,3.4801,Li,Sn,Cl
mp-1105216,Li1 Ta1 O3,5.081659416,5.081659416,5.682455,90.0,90.0,96.74712372,ortho,Cmcm,-2.977256206,0.148102564,3.7436,Li,Ta,O
mp-1105280,Li1 Ta1 O3,4.749778,5.117239,8.834571,90.0,90.0,90.0,ortho,Pnma,-3.014904759,0.110454012,2.4709,Li,Ta,O
mp-1105326,Li1 Ta1 O3,4.927793,6.414382,8.548385,90.0,90.0,90.0,ortho,Pnma,-2.870705269,0.254653502,3.4719,Li,Ta,O
mp-3666,Li1 Ta1 O3,5.476847657,5.476847759,5.476847362,55.89940507,55.89940795,55.89941377,trig,R3c,-3.12535877,0.0,3.7003,Li,Ta,O
mp-754345,Li1 Ta1 O3,5.444507,5.444507,3.942623,90.0,90.0,90.0,tet,P4/mbm,-3.036713801,0.088644969,2.5608,Li,Ta,O
mp-862870,Li1 Tc1 O3,3.853851,3.853851,3.853851,90.0,90.0,90.0,cubic,Pm-3m,-1.911468099,0.065270209,0.0,Li,Tc,O
mp-755231,Li1 Te1 O3,5.178121,5.341448,8.960911,90.0,90.0,90.0,ortho,Pnn2,-1.750682788,0.062716616,2.1534,Li,Te,O
mp-675460,Li1 Ti1 Cl3,5.05918,5.05918,4.860325,90.0,90.0,90.0,tet,P4/mmm,-1.612653835,0.202078537,0.0,Li,Ti,Cl
mp-676210,Li1 Ti1 Cl3,7.443274488,7.443274488,12.34525996,71.52505696,71.52505696,57.46468224,mono,Cm,-1.71977677,0.094955602,0.0177,Li,Ti,Cl
mp-1185236,Li1 Tm1 O3,3.641522,3.641522,3.641522,90.0,90.0,90.0,cubic,Pm-3m,-2.223948162,0.488917546,0.0,Li,Tm,O
mp-1181180,Li1 U1 O3,16.09011127,6.934066509,8.56040771,143.9992852,160.0177053,30.5897226,ortho,Amm2,-3.140485973,0.208022928,0.3914,Li,U,O
mp-545712,Li1 U1 O3,4.276264,4.276264,4.276264,90.0,90.0,90.0,cubic,Pm-3m,-3.139474476,0.209034425,0.4172,Li,U,O
mp-8007,Li1 U1 O3,5.88592778,5.885927428,5.885927844,54.84616027,54.8461627,54.84616886,trig,R3c,-3.348508901,0.0,0.4431,Li,U,O
